name,amenity,healthcare,facility_category,is_demand_point,is_candidate_station,latitude,longitude
آزمایشگاه مهستان,,laboratory,laboratory,True,False,35.7588414,51.4102441
آزمایشگاه پاتوبیولوژی حجت,,laboratory,laboratory,True,False,35.7205811,51.3537216
آزمایشگاه نویان,,laboratory,laboratory,True,False,35.723053,51.3182068
آزمایشگاه مهسا,,laboratory,laboratory,True,False,35.636692,51.4102516
آزمایشگاه میثم,,laboratory,laboratory,True,False,35.7652283,51.2885056
آزمایشگاه سروین,,laboratory,laboratory,True,False,35.7416267,51.5329742
آزمایشگاه رایان,,laboratory,laboratory,True,False,35.7580109,51.5314941
آزمایشگاه ویروس شناسی خاورمیانه,,laboratory,laboratory,True,False,35.7101974,51.4181137
آزمایشگاه اتابک,,laboratory,laboratory,True,False,35.7464333,51.2369003
آزمایشگاه تشخیص پزشکی سیمرغ,,laboratory,laboratory,True,False,35.7056002,51.3895575
آزمایشگاه پاتوبیولوژی نصرت,,laboratory,laboratory,True,False,35.7063522,51.3648453
آزمایشگاه صاحبقرانیه,,laboratory,laboratory,True,False,35.7991486,51.4739342
آزمایشگاه وصال,,laboratory,laboratory,True,False,35.765377,51.3549347
آزمایشگاه بیمارستان مهراد,,laboratory,laboratory,True,False,35.7265816,51.4263496
آزمایشگاه ژینر,,laboratory,laboratory,True,False,35.6847687,51.4832077
آزمایشگاه ممتاز,,laboratory,laboratory,True,False,35.6899033,51.4455185
آزمایشگاه بیمارستان آزادی,,laboratory,laboratory,True,False,35.6968155,51.3572693
آزمایشگاه پاتوبیولوژی وحیدیه,,laboratory,laboratory,True,False,35.7151718,51.4739609
آزمایشگاه نگین,,laboratory,laboratory,True,False,35.7710648,51.3747845
آزمایشگاه دکتر زینلی,,laboratory,laboratory,True,False,35.7218538,51.4105661
آزمایشگاه پاتوبیولوژی زعفرانیه,,laboratory,laboratory,True,False,35.8033447,51.4203796
آزمایشگاه طبیب,,laboratory,laboratory,True,False,35.6854897,51.4468422
آزمایشگاه پاتوبیولوژی و ژنتیک پزشکی میلاد,,laboratory,laboratory,True,False,35.7310181,51.5289612
آزمایشگاه پاتوبیولوژی دریان نو,,laboratory,laboratory,True,False,35.7126579,51.3584518
آزمایشگاه پاتوبیولوژی برهان,,laboratory,laboratory,True,False,35.6954918,51.3774567
آزمایشگاه لشگرک,,laboratory,laboratory,True,False,35.7992706,51.501358
آزمایشگاه کاوشگر تیسفون,,laboratory,laboratory,True,False,35.6287613,51.4980659
آزمایشگاه پل رومی,,laboratory,laboratory,True,False,35.7947464,51.4349442
آزمایشگاه پاتوبیولوژی سعادت آباد,,laboratory,laboratory,True,False,35.7716904,51.3582191
آزمایشگاه مهدیه,,laboratory,laboratory,True,False,35.7170868,51.3970604
آزمایشگاه تشخیص طبی آفتاب,,laboratory,laboratory,True,False,35.7067032,51.3161736
آزمایشگاه پرتولب,,laboratory,laboratory,True,False,35.7581291,51.4060249
آزمایشگاه مایسا,,laboratory,laboratory,True,False,35.7736816,51.3775902
آزمایشگاه دکتر عبدی,,laboratory,laboratory,True,False,35.6643524,51.3243904
آزمایشگاه کیفیت,,laboratory,laboratory,True,False,35.674427,51.2668266
آزمایشگاه مهرآباد,,laboratory,laboratory,True,False,35.6727333,51.3362808
آزمایشگاه دکتر جعفری,,laboratory,laboratory,True,False,35.6469345,51.3370972
آزمایشگاه پویان,,laboratory,laboratory,True,False,35.7035866,51.3175125
آزمایشگاه وردآورد,,laboratory,laboratory,True,False,35.7392448,51.1355314
آزمایشگاه تشخیص طبی و ژنتیک انستیتو پاستور,,laboratory,laboratory,True,False,35.692173,51.3957291
آزمایشگاه لفلر,,laboratory,laboratory,True,False,35.6769981,51.4084892
آزمایشگاه نوید,,laboratory,laboratory,True,False,35.6919518,51.3699799
آزمایشگاه سانترال,,laboratory,laboratory,True,False,35.6582565,51.375473
آزمایشگاه قصر,,laboratory,laboratory,True,False,35.6852875,51.3708344
استروبوسکوپی ابن سینا,clinic,clinic,clinic,True,False,35.7221391,51.3330993
کلینیک نگین آتریسا,clinic,,clinic,True,False,35.7544162,51.3334411
آزمایشگاه مندل,,laboratory,laboratory,True,False,35.7472545,51.4109743
آزمایشگاه جهان,,laboratory,laboratory,True,False,35.7291374,51.3990211
آزمایشگاه فروردین نوین,,laboratory,laboratory,True,False,35.708271,51.3837929
آزمایشگاه روناش,,laboratory,laboratory,True,False,35.7083269,51.3837437
آزمایشگاه پاتوبیولوژی پیشرو,,laboratory,laboratory,True,False,35.7085429,51.3750255
آزمایشگاه نامدار,,laboratory,laboratory,True,False,35.7235451,51.4015732
آزمایشگاه پاتوبیولوژی سام,,laboratory,laboratory,True,False,35.735733,51.3773117
آزمایشگاه شافی,,laboratory,laboratory,True,False,35.7221336,51.3604622
آزمایشگاه ظریفی,,laboratory,laboratory,True,False,35.7708359,51.365345
آزمایشگاه  دکتر مهدوی,,laboratory,laboratory,True,False,35.7245789,51.3272133
آزمایشگاه بزرگمهر,,laboratory,laboratory,True,False,35.7529182,51.2198639
آزمایشگاه مبنای دانش,,laboratory,laboratory,True,False,35.7943192,51.5330734
آزمایشگاه سپند,,laboratory,laboratory,True,False,35.8020401,51.4786377
آزمایشگاه نیکو,,laboratory,laboratory,True,False,35.7676964,51.4582977
آزمایشگاه لقمان,,laboratory,laboratory,True,False,35.7354355,51.495266
آزمایشگاه نگاه,,laboratory,laboratory,True,False,35.7521858,51.4473953
آزمایشگاه آتبین,,laboratory,laboratory,True,False,35.7240791,51.4118423
آزمایشگاه بهداد,,laboratory,laboratory,True,False,35.7262497,51.4191132
آزمایشگاه روشن آزما,,laboratory,laboratory,True,False,35.7377205,51.4152031
آزمایشگاه سنا,,laboratory,laboratory,True,False,35.7457123,51.4047928
آزمایشگاه سبلان,,laboratory,laboratory,True,False,35.7257347,51.4594269
آزمایشگاه درمانگاه خورشید,,laboratory,laboratory,True,False,35.7444308,51.4605293
آزمایشگاه سبز آزما,,laboratory,laboratory,True,False,35.7272339,51.5159798
آزمایشگاه کاوه,,laboratory,laboratory,True,False,35.7800636,51.4492302
آزمایشگاه نماد,,laboratory,laboratory,True,False,35.7134255,51.4850403
آزمایشگاه رها,,laboratory,laboratory,True,False,35.7406998,51.5326996
آزمایشگاه بهار شرق,,laboratory,laboratory,True,False,35.7417221,51.5463638
آزمایشگاه فضل,,laboratory,laboratory,True,False,35.7355461,51.526638
آزمایشگاه نگار,,laboratory,laboratory,True,False,35.7702675,51.4401207
آزمایشگاه روشا,,laboratory,laboratory,True,False,35.7916145,51.487793
آزمایشگاه رسا,,laboratory,laboratory,True,False,35.7571678,51.4482346
آزمایشگاه دلتا,,laboratory,laboratory,True,False,35.8108177,51.4688301
آزمایشگاه خانی آباد,,laboratory,laboratory,True,False,35.6258278,51.3916664
آزمایشگاه دارآباد,,laboratory,laboratory,True,False,35.8182106,51.4918823
آزمایشگاه امین شرق,,laboratory,laboratory,True,False,35.6998253,51.4929314
آزمایشگاه الزهرا,,laboratory,laboratory,True,False,35.641964,51.4210968
آزمایشگاه صوفیا,,laboratory,laboratory,True,False,35.7759323,51.4171486
آزمایشگاه صفاییه,,laboratory,laboratory,True,False,35.6095461,51.4464999
آزمایشگاه آرتین,,laboratory,laboratory,True,False,35.7991805,51.440974
ام.آر.آی ولیعصر,clinic,,clinic,True,False,35.7843651,51.4405189
آزمایشگاه حسان,,laboratory,laboratory,True,False,35.6593323,51.3772964
آزمایشگاه مرجع بهداشت,,laboratory,laboratory,True,False,35.6814156,51.4118614
دکتر رشادی,doctors,,doctors,True,False,35.7615195,51.329615
کلینیک فردوس,clinic,clinic,clinic,True,False,35.7278547,51.3018093
درمانگاه شبانه روزی دکتر اطمینان,clinic,clinic,clinic,True,False,35.638652,51.4108551
آزمایشگاه پاتوبیولوژی پارس طب,,laboratory,laboratory,True,False,35.7569542,51.4118164
ساختمان پزشکان ستارخان,clinic,clinic,clinic,True,False,35.7134643,51.3684735
دکتر محمد صادق عالم رجبی,doctors,doctor,doctors,True,False,35.7802465,51.3354667
کلینیک دندانپزشکی شادمان,clinic,clinic,clinic,True,False,35.7006613,51.3654209
دکتر بابک محی ، جراح بینی گوشتی و بینی استخوانی,doctors,doctor,doctors,True,False,35.7728751,51.3786006
مطب دکتر حمید علمی راد,doctors,doctor,doctors,True,False,35.7585343,51.4104505
دکتر عاطفه فرامرزی,doctors,doctor,doctors,True,False,35.8012584,51.4598896
آزمایشگاه جانان,,laboratory,laboratory,True,False,35.6763103,51.3290585
دندانپزشکی  dencare,clinic,clinic,clinic,True,False,35.790461,51.4186763
کلینیک تخصصی پوست و مو وی‌وان,clinic,clinic,clinic,True,False,35.760718,51.4448132
مرکز سلامت جامع شهری بعثت,clinic,clinic,clinic,True,False,35.6492914,51.4299076
آزمایشگاه ظفر آریا,,laboratory,laboratory,True,False,35.7682953,51.4176483
مطب دکتر تکتم کیاماری,doctors,doctor,doctors,True,False,35.7440522,51.5342515
آزمایشگاه کاخال,,laboratory,laboratory,True,False,35.780117,51.4605026
دکتر قاسم اسحاقی,doctors,doctor,doctors,True,False,35.7559971,51.4108728
مجتمع پزشکی صدر,doctors,,doctors,True,False,35.7864287,51.4476054
دکتر نازنین علوی,clinic,clinic,clinic,True,False,35.7734565,51.3800705
کلینیک حنجره دکتر احمدی,doctors,doctor,doctors,True,False,35.7173821,51.3637635
اورژانس اجتماعي تهران شميرانات,hospital,hospital,hospital,True,True,35.7632471,51.4070116
کلینیک روانشناسی روان آرام,clinic,clinic,clinic,True,False,35.7601621,51.4003867
مرکز پوست و زیبایی دکتر شمسی,clinic,clinic,clinic,True,False,35.7648828,51.3570292
مرکز مشاوره روانشناسی دکتر علیرضا چیره نژاد,clinic,,clinic,True,False,35.64736,51.4713845
کلینیک دندانپزشکی لبخند مشکوه,clinic,clinic,clinic,True,False,35.7298087,51.3426693
کلینیک آفا,clinic,,clinic,True,False,35.7713677,51.376164
آزمایشگاه یوسف آباد,,laboratory,laboratory,True,False,35.7433685,51.4052546
دکتر عباس کبیری ابیانه,clinic,clinic,clinic,True,False,35.7462594,51.2860578
دکتر اسماعیل ایدنی فوق تخصص بیماری های ریه,doctors,doctor,doctors,True,False,35.7544086,51.4114237
کلینیک ارتوپدی طب نادر,clinic,clinic,clinic,True,False,35.7707022,51.3744368
کلنیک نسخه,clinic,,clinic,True,False,35.7567496,51.3959809
کلینیک فیزیوتراپی آرکا,clinic,physiotherapist,clinic,True,False,35.789427,51.37461
دکتر سید حسن مهاجرانی,clinic,clinic,clinic,True,False,35.7597925,51.4354988
کلینیک زیبایی فلورا,clinic,clinic,clinic,True,False,35.7680269,51.3315467
آزمایشگاه چک آپ,,laboratory,laboratory,True,False,35.7270727,51.3349944
مطب خانم دکتر سمیه حجازی نیا,doctors,doctor,doctors,True,False,35.7664604,51.4413127
آزمایشگاه دکتر حفیظی,,laboratory,laboratory,True,False,35.7820039,51.3775046
آزمایشگاه فروزنده شاملو,,laboratory,laboratory,True,False,35.7710953,51.3669662
مطب دکتر نرگس سروش,doctors,,doctors,True,False,35.7810588,51.3703886
مطب زیبایی دکتر اسفندیارجلیل زاده,doctors,doctor,doctors,True,False,35.7866128,51.4241838
درمانگاه تخصصی داخلی ظفرآریا,clinic,clinic,clinic,True,False,35.7683265,51.4177611
دکتر محمدجواد نخعی,doctors,doctor,doctors,True,False,35.8036274,51.4205427
نگار سنتر;مجموعه صنعتی آذرپترو,clinic,clinic,clinic,True,False,35.7826323,51.3753217
ساختمان یاس دکتر بنفشه شاه نظری,doctors,,doctors,True,False,35.7407171,51.4103535
کلینیک باربد,doctors,doctor,doctors,True,False,35.7998358,51.4493942
مطب دکتر نفیسه جوادی,doctors,doctor,doctors,True,False,35.7801187,51.4498545
ساختمان پزشکان رامیار,doctors,,doctors,True,False,35.7238322,51.3086347
کلینیک زیبایی دکتر صلح جو,clinic,clinic,clinic,True,False,35.6372836,51.4109449
آزمایشگاه پاتوبیولوژی آسا,,laboratory,laboratory,True,False,35.7213812,51.3890529
کلنیک آلرژی و ایمونولوژی خورشید,clinic,clinic,clinic,True,False,35.7444305,51.4605811
دکتر حمیدرضا حسنانی,doctors,doctor,doctors,True,False,35.7587292,51.4114374
دکتر شیرین شمس,doctors,doctor,doctors,True,False,35.7587554,51.4115783
کلینیک زیبایی سوین,,clinic,clinic,True,False,35.7809391,51.3529271
انجمن جراحان پستان ایران,doctors,doctor,doctors,True,False,35.8069887,51.4320322
دکتر پریسا عظیمی نژادان,doctors,doctor,doctors,True,False,35.7542358,51.4111184
دکتر مهدی اوصیا,doctors,doctor,doctors,True,False,35.8078085,51.4055771
دکتر شاهرخ خوش سیرت,doctors,doctor,doctors,True,False,35.7592725,51.4115024
دکتر نسرین راستا,doctors,doctor,doctors,True,False,35.7716943,51.3781206
دکتر هلن جوانمرد,doctors,doctor,doctors,True,False,35.7725671,51.3585453
دکتر اعظم السادات مهدوی,doctors,doctor,doctors,True,False,35.8031408,51.4206714
دکتر صالح محبی,doctors,doctor,doctors,True,False,35.7819368,51.376293
دکتر محسن اسدی,doctors,doctor,doctors,True,False,35.7830113,51.4475791
دکتر صنم ساسان,doctors,doctor,doctors,True,False,35.8081538,51.4292349
دکتر سیده معصومه قاضی میرسعید,doctors,doctor,doctors,True,False,35.7566191,51.3961023
دکتر اشکان خواجو,doctors,doctor,doctors,True,False,35.7780726,51.3594365
دکتر معصومه صابریان,doctors,doctor,doctors,True,False,35.7859395,51.4225029
دکتر افسانه ثنایی,doctors,doctor,doctors,True,False,35.7602727,51.4153001
دکتر حمیدرضا فتحی,doctors,doctor,doctors,True,False,35.7626777,51.41985
دکتر رضا شیروانی بختیاری,doctors,doctor,doctors,True,False,35.77716,51.4243664
دکتر شاهین جمیلی,doctors,doctor,doctors,True,False,35.7540411,51.4060117
